,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_QA_AEROSOL,ST_B10,ST_ATRAN,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,QA_PIXEL,QA_RADSAT,date,longitude,latitude,cosVZA,cosSZA,cosRAA,partition,ID,PLOT_ID,Date
12,0.06386249999999999,0.0747525,0.09631250000000002,0.1162225,0.21327000000000002,0.335645,0.26035,96.0,51850.0,8625.0,2966.0,543.0,9718.0,131.0,186.0,12598.0,1045.0,21824.0,0.0,1593711772393.0,-104.74731122859079,40.81760027935501,0.9937,0.9096000000000001,0.0,10.0,176,CPER_046,9/7/2020
13,0.067135,0.0782175,0.10442499999999999,0.12593,0.21833000000000002,0.35063249999999996,0.2806175,96.0,51814.0,8625.0,2967.0,542.0,9718.0,131.0,186.0,12580.0,1044.0,21824.0,0.0,1593711772393.0,-104.74695549922725,40.8175994997228,0.9937,0.9096000000000001,0.0,10.0,176,CPER_046,9/7/2020
14,0.07246999999999998,0.079785,0.09986,0.11614000000000002,0.218495,0.3430425,0.266235,96.0,51766.0,8626.0,2052.0,542.0,9718.0,131.0,196.0,12556.0,1044.0,21824.0,0.0,1593711796280.0,-104.7473132795513,40.81705977309744,0.9937,0.9096000000000001,0.0,10.0,176,CPER_046,9/7/2020
15,0.07648500000000003,0.08256249999999998,0.10291250000000002,0.12119999999999997,0.22261999999999998,0.34493999999999997,0.2711025,96.0,51734.0,8626.0,2052.0,542.0,9718.0,131.0,196.0,12541.0,1043.0,21824.0,0.0,1593711796280.0,-104.74695755307499,40.81705899348001,0.9937,0.9096000000000001,0.0,10.0,176,CPER_046,9/7/2020
16,0.0718375,0.07807999999999998,0.09821000000000002,0.114765,0.21398499999999998,0.33583749999999996,0.259525,96.0,51810.0,8625.0,2055.0,543.0,9718.0,131.0,196.0,12578.0,1045.0,21824.0,0.0,1593711796280.0,-104.74731225407803,40.81733002623259,0.9937,0.9096000000000001,0.0,10.0,176,CPER_046,9/7/2020
17,0.07684249999999998,0.08302999999999999,0.10360000000000003,0.12122749999999999,0.2195125,0.34334499999999996,0.27011250000000003,96.0,51777.0,8625.0,2055.0,542.0,9718.0,131.0,196.0,12562.0,1044.0,21824.0,0.0,1593711796280.0,-104.74695652615809,40.81732924660777,0.9937,0.9096000000000001,0.0,10.0,176,CPER_046,9/7/2020
18,0.07997749999999998,0.08968500000000001,0.11201499999999998,0.13024750000000002,0.22174,0.34780000000000005,0.2727525,96.0,51746.0,8627.0,2056.0,542.0,9718.0,131.0,196.0,12547.0,1043.0,21824.0,0.0,1593711796280.0,-104.74660079825212,40.817328465886206,0.9937,0.9096000000000001,0.0,10.0,176,CPER_046,9/7/2020
19,0.0750825,0.08212249999999999,0.09955750000000002,0.1176525,0.21349,0.33402250000000006,0.2577375,66.0,51851.0,8625.0,2058.0,543.0,9718.0,131.0,196.0,12598.0,1045.0,21824.0,0.0,1593711796280.0,-104.74731122859079,40.81760027935501,0.9937,0.9096000000000001,0.0,10.0,176,CPER_046,9/7/2020
20,0.07827250000000002,0.08556000000000002,0.10755999999999999,0.1271675,0.2185225,0.3490925,0.2779225,96.0,51814.0,8625.0,2058.0,542.0,9718.0,131.0,196.0,12580.0,1044.0,21824.0,0.0,1593711796280.0,-104.74695549922725,40.8175994997228,0.9937,0.9096000000000001,0.0,10.0,176,CPER_046,9/7/2020
0,0.054705000000000004,0.06416499999999997,0.09108749999999999,0.10582750000000002,0.2799575,0.31876,0.1844225,96.0,49616.0,4310.0,243.0,2016.0,9529.0,0.0,323.0,9899.0,4735.0,21824.0,0.0,1594133402859.0,-67.07635922802653,18.019854478677438,0.9991000000000001,0.9096000000000001,0.6883,10.0,177,LAJA_065,9/7/2020
1,0.06166250000000001,0.06974750000000002,0.0963675,0.11369249999999997,0.2775925,0.3411175,0.19905250000000002,96.0,49833.0,4310.0,246.0,2016.0,9538.0,0.0,321.0,9954.0,4735.0,21824.0,0.0,1594133402859.0,-67.0766395427157,18.020128299217603,0.9991000000000001,0.9096000000000001,0.6887,10.0,177,LAJA_065,9/7/2020
2,0.055475,0.06427499999999997,0.09441500000000003,0.10602,0.27201000000000003,0.3135075,0.176805,96.0,49654.0,4310.0,246.0,2016.0,9538.0,0.0,321.0,9912.0,4735.0,21824.0,0.0,1594133402859.0,-67.07635628497789,18.02012548365718,0.9991000000000001,0.9096000000000001,0.6884,10.0,177,LAJA_065,9/7/2020
3,0.04895749999999999,0.05775750000000002,0.08844750000000001,0.08732000000000001,0.31493750000000004,0.28191,0.15838000000000002,96.0,49121.0,4310.0,245.0,2016.0,9538.0,0.0,321.0,9789.0,4735.0,21824.0,0.0,1594133402859.0,-67.07607302729187,18.02012266768271,0.9991000000000001,0.9096000000000001,0.6881,10.0,177,LAJA_065,9/7/2020
4,0.0652375,0.0747525,0.09942000000000001,0.12186000000000002,0.26629,0.3520625,0.2242425,96.0,49857.0,4310.0,249.0,2016.0,9538.0,0.0,319.0,9959.0,4735.0,21824.0,0.0,1594133402859.0,-67.07663660004798,18.020399304234473,0.9991000000000001,0.9096000000000001,0.6887,10.0,177,LAJA_065,9/7/2020
5,0.05674000000000001,0.06738250000000001,0.09218749999999998,0.1116025,0.2755025,0.3153225,0.18192000000000003,96.0,49726.0,4310.0,249.0,2016.0,9538.0,0.0,319.0,9929.0,4735.0,21824.0,0.0,1594133402859.0,-67.07635334187745,18.020396488628887,0.9991000000000001,0.9096000000000001,0.6884,10.0,177,LAJA_065,9/7/2020
6,0.051570000000000005,0.0623225,0.09444249999999998,0.10137249999999998,0.302425,0.31183,0.18021500000000001,96.0,49201.0,4310.0,248.0,2016.0,9538.0,0.0,319.0,9808.0,4735.0,21824.0,0.0,1594133402859.0,-67.0760700837587,18.02039367260924,0.9991000000000001,0.9096000000000001,0.6882,10.0,177,LAJA_065,9/7/2020
7,0.05176249999999999,0.06215749999999998,0.09006999999999998,0.1052225,0.2791325,0.3184575,0.18258000000000002,96.0,49626.0,4310.0,101.0,2016.0,9529.0,0.0,408.0,9901.0,4735.0,21824.0,0.0,1594133426763.0,-67.07635922802653,18.019854478677438,0.9991000000000001,0.9096000000000001,0.6886,10.0,177,LAJA_065,9/7/2020
8,0.06144250000000001,0.0691425,0.09573500000000001,0.11284,0.2769875,0.34087000000000006,0.19751249999999998,96.0,49833.0,4310.0,99.0,2016.0,9538.0,0.0,408.0,9954.0,4735.0,21824.0,0.0,1594133426763.0,-67.0766395427157,18.020128299217603,0.9991000000000001,0.9096000000000001,0.6888000000000001,10.0,177,LAJA_065,9/7/2020
9,0.052779999999999994,0.062350000000000017,0.09361750000000002,0.10503000000000001,0.272175,0.31265499999999996,0.175155,66.0,49665.0,4310.0,98.0,2016.0,9538.0,0.0,409.0,9914.0,4735.0,21824.0,0.0,1594133426763.0,-67.07635628497789,18.02012548365718,0.9991000000000001,0.9096000000000001,0.6886,10.0,177,LAJA_065,9/7/2020
10,0.049232499999999985,0.05800499999999997,0.08833750000000001,0.08726499999999998,0.31490999999999997,0.2814975,0.157335,96.0,49135.0,4310.0,97.0,2016.0,9538.0,0.0,411.0,9792.0,4735.0,21824.0,0.0,1594133426763.0,-67.07607302729187,18.02012266768271,0.9991000000000001,0.9096000000000001,0.6883,10.0,177,LAJA_065,9/7/2020
11,0.06553999999999999,0.07489000000000001,0.09909000000000001,0.121695,0.266015,0.35308,0.22305999999999998,96.0,49860.0,4310.0,97.0,2016.0,9538.0,0.0,410.0,9960.0,4735.0,21824.0,0.0,1594133426763.0,-67.07663660004798,18.020399304234473,0.9991000000000001,0.9096000000000001,0.6890000000000001,10.0,177,LAJA_065,9/7/2020
12,0.05588749999999998,0.06688749999999999,0.09183000000000002,0.1114925,0.27531,0.31675250000000005,0.181205,96.0,49735.0,4310.0,95.0,2016.0,9538.0,0.0,411.0,9931.0,4735.0,21824.0,0.0,1594133426763.0,-67.07635334187745,18.020396488628887,0.9991000000000001,0.9096000000000001,0.6886,10.0,177,LAJA_065,9/7/2020
13,0.0534675,0.06375249999999999,0.0952675,0.10200500000000001,0.301985,0.3133425,0.17980249999999998,96.0,49214.0,4310.0,94.0,2016.0,9538.0,0.0,412.0,9811.0,4735.0,21824.0,0.0,1594133426763.0,-67.0760700837587,18.02039367260924,0.9991000000000001,0.9096000000000001,0.6883,10.0,177,LAJA_065,9/7/2020
0,0.028579999999999994,0.028744999999999993,0.04832500000000001,0.027782499999999988,0.34647999999999995,0.164375,0.07021499999999997,96.0,44544.0,5437.0,549.0,1626.0,9878.0,18.0,282.0,8820.0,3550.0,21824.0,0.0,1563293144127.0,-83.50329466412236,35.68960544290657,0.9894000000000001,0.9057000000000001,0.9513,5.0,178,GRSM_064,9/7/2019
1,0.028002499999999986,0.02979000000000001,0.04967250000000001,0.028744999999999993,0.36903,0.169765,0.0709575,96.0,44557.0,5438.0,549.0,1625.0,9863.0,99.0,288.0,8817.0,3548.0,21824.0,0.0,1563293144127.0,-83.50296341450134,35.689612334831246,0.9894000000000001,0.9057000000000001,0.9513,5.0,178,GRSM_064,9/7/2019
2,0.02698500000000001,0.028662500000000007,0.04835249999999999,0.027342499999999992,0.38066249999999996,0.17105750000000003,0.07079249999999998,66.0,44534.0,5438.0,550.0,1625.0,9865.0,99.0,288.0,8811.0,3548.0,21824.0,0.0,1563293144127.0,-83.50263216476785,35.689619225845604,0.9894000000000001,0.9057000000000001,0.9513,5.0,178,GRSM_064,9/7/2019
3,0.029047500000000004,0.029102500000000003,0.04934250000000001,0.02814,0.35376749999999996,0.16915999999999998,0.07082,96.0,44530.0,5432.0,552.0,1628.0,9879.0,18.0,282.0,8817.0,3555.0,21824.0,0.0,1563293144127.0,-83.50330311279174,35.68987567634279,0.9894000000000001,0.9057000000000001,0.9513,5.0,178,GRSM_064,9/7/2019
4,0.028222499999999984,0.02901999999999999,0.05143249999999999,0.028827500000000006,0.37279750000000006,0.17328500000000002,0.07260749999999999,96.0,44541.0,5435.0,552.0,1626.0,9864.0,99.0,288.0,8813.0,3551.0,21824.0,0.0,1563293144127.0,-83.50297186205557,35.68988256833565,0.9894000000000001,0.9057000000000001,0.9513,5.0,178,GRSM_064,9/7/2019
5,0.028277499999999983,0.028772500000000006,0.05091000000000001,0.027755000000000002,0.38938,0.1767225,0.07425749999999998,96.0,44514.0,5437.0,553.0,1626.0,9865.0,99.0,288.0,8806.0,3549.0,21824.0,0.0,1563293144127.0,-83.50264061120696,35.68988945941818,0.9894000000000001,0.9057000000000001,0.9513,5.0,178,GRSM_064,9/7/2019
6,0.02912999999999999,0.03130250000000001,0.051927500000000015,0.030175000000000007,0.370075,0.17345,0.0717275,96.0,44538.0,5427.0,555.0,1630.0,9855.0,57.0,284.0,8808.0,3560.0,21824.0,0.0,1563293144127.0,-83.50331156157358,35.69014590976511,0.9894000000000001,0.9057000000000001,0.9513,5.0,178,GRSM_064,9/7/2019
7,0.0293225,0.029982499999999995,0.05247750000000001,0.030395000000000005,0.38797750000000003,0.18313000000000001,0.0746425,96.0,44520.0,5430.0,555.0,1628.0,9856.0,88.0,287.0,8804.0,3556.0,21824.0,0.0,1563293144127.0,-83.50298030972226,35.69015280182616,0.9894000000000001,0.9057000000000001,0.9513,5.0,178,GRSM_064,9/7/2019
8,0.019614999999999994,0.020384999999999986,0.041037500000000005,0.023684999999999984,0.33017250000000004,0.139185,0.05387999999999998,96.0,44913.0,5110.0,128.0,1710.0,9880.0,18.0,382.0,8867.0,3820.0,21824.0,0.0,1562515913652.0,-83.50329466412236,35.68960544290657,0.9976,0.9204,0.0,5.0,178,GRSM_064,9/7/2019
9,0.016699999999999993,0.019119999999999998,0.04144999999999999,0.02401500000000001,0.346975,0.1482325,0.05742750000000002,96.0,44893.0,5112.0,127.0,1709.0,9868.0,99.0,387.0,8857.0,3818.0,21824.0,0.0,1562515913652.0,-83.50296341450134,35.689612334831246,0.9976,0.9204,0.0,5.0,178,GRSM_064,9/7/2019
10,0.017882499999999996,0.018872499999999987,0.039992499999999986,0.022419999999999995,0.35932250000000004,0.14528999999999997,0.05539250000000001,96.0,44880.0,5112.0,125.0,1709.0,9870.0,99.0,388.0,8854.0,3818.0,21824.0,0.0,1562515913652.0,-83.50263216476785,35.689619225845604,0.9976,0.9205000000000001,0.0,5.0,178,GRSM_064,9/7/2019
11,0.02099000000000001,0.021485000000000004,0.04043250000000001,0.023409999999999986,0.3375425,0.14166,0.055584999999999996,96.0,44926.0,5106.0,131.0,1712.0,9880.0,18.0,380.0,8870.0,3824.0,21824.0,0.0,1562515913652.0,-83.50330311279174,35.68987567634279,0.9976,0.9204,0.0,5.0,178,GRSM_064,9/7/2019
12,0.018845,0.020274999999999987,0.04194500000000001,0.023299999999999987,0.35618750000000005,0.15178000000000003,0.057977500000000015,96.0,44898.0,5109.0,129.0,1711.0,9869.0,99.0,385.0,8859.0,3821.0,21824.0,0.0,1562515913652.0,-83.50297186205557,35.68988256833565,0.9976,0.9204,0.0,5.0,178,GRSM_064,9/7/2019
13,0.0203575,0.020384999999999986,0.043017499999999986,0.023217500000000002,0.38467750000000006,0.15461249999999999,0.05819750000000001,96.0,44885.0,5110.0,127.0,1710.0,9871.0,99.0,386.0,8856.0,3819.0,21824.0,0.0,1562515913652.0,-83.50264061120696,35.68988945941818,0.9976,0.9205000000000001,0.0,5.0,178,GRSM_064,9/7/2019
14,0.022777500000000006,0.022832500000000006,0.04334750000000001,0.0236025,0.35503250000000003,0.14925,0.05674000000000001,96.0,44976.0,5101.0,133.0,1714.0,9863.0,57.0,380.0,8876.0,3828.0,21824.0,0.0,1562515913652.0,-83.50331156157358,35.69014590976511,0.9976,0.9204,0.0,5.0,178,GRSM_064,9/7/2019
15,0.021925,0.022694999999999993,0.04332,0.023519999999999985,0.3695525,0.15783000000000003,0.05968249999999997,66.0,44935.0,5104.0,131.0,1712.0,9864.0,88.0,383.0,8866.0,3825.0,21824.0,0.0,1562515913652.0,-83.50298030972226,35.69015280182616,0.9976,0.9204,0.0,5.0,178,GRSM_064,9/7/2019
0,0.02918499999999999,0.030340000000000006,0.04986499999999999,0.028882500000000005,0.39320249999999995,0.1756775,0.07079249999999998,96.0,44662.0,5452.0,538.0,1620.0,9863.0,43.0,282.0,8844.0,3534.0,21824.0,0.0,1563293144127.0,-83.50292962540888,35.68853140067472,0.9894000000000001,0.9057000000000001,0.9513,5.0,182,GRSM_066,9/7/2019
1,0.02682000000000001,0.02896499999999999,0.05049749999999997,0.027892499999999987,0.40101250000000005,0.17589749999999998,0.07153500000000002,96.0,44644.0,5450.0,538.0,1620.0,9864.0,43.0,282.0,8840.0,3536.0,21824.0,0.0,1563293144127.0,-83.50259838013577,35.68853829141636,0.9894000000000001,0.9057000000000001,0.9513,5.0,182,GRSM_066,9/7/2019
2,0.027067499999999994,0.028167499999999984,0.049699999999999994,0.028469999999999995,0.3847325,0.1676475,0.0711775,96.0,44618.0,5452.0,539.0,1620.0,9863.0,43.0,282.0,8832.0,3534.0,21824.0,0.0,1563293144127.0,-83.50226713475021,35.688545181247726,0.9894000000000001,0.9057000000000001,0.9513,5.0,182,GRSM_066,9/7/2019
3,0.02704000000000001,0.02901999999999999,0.048077499999999995,0.027287499999999992,0.38965500000000003,0.171085,0.07087500000000002,96.0,44622.0,5449.0,541.0,1621.0,9864.0,43.0,282.0,8834.0,3538.0,21824.0,0.0,1563293144127.0,-83.50293807251333,35.68880163423469,0.9894000000000001,0.9057000000000001,0.9513,5.0,182,GRSM_066,9/7/2019
4,0.026737499999999997,0.028469999999999995,0.04991999999999999,0.027232499999999993,0.3812125,0.1691875,0.07049,66.0,44600.0,5447.0,541.0,1622.0,9863.0,43.0,282.0,8828.0,3539.0,21824.0,0.0,1563293144127.0,-83.50260682612513,35.688808525044514,0.9894000000000001,0.9057000000000001,0.9513,5.0,182,GRSM_066,9/7/2019
5,0.02687500000000001,0.02761749999999999,0.05052499999999999,0.02772749999999999,0.39067250000000003,0.17224,0.07279999999999998,96.0,44564.0,5449.0,542.0,1621.0,9863.0,43.0,282.0,8818.0,3538.0,21824.0,0.0,1563293144127.0,-83.50227557962451,35.688815414944045,0.9894000000000001,0.9057000000000001,0.9513,5.0,182,GRSM_066,9/7/2019
6,0.027150000000000007,0.028827500000000006,0.048490000000000005,0.028002499999999986,0.3798375,0.1724325,0.07208500000000001,96.0,44589.0,5445.0,544.0,1622.0,9864.0,99.0,287.0,8825.0,3541.0,21824.0,0.0,1563293144127.0,-83.5029465197302,35.68907186778077,0.9894000000000001,0.9057000000000001,0.9513,5.0,182,GRSM_066,9/7/2019
7,0.02792,0.02890999999999999,0.050854999999999984,0.027232499999999993,0.391635,0.17620000000000002,0.07379000000000002,96.0,44565.0,5445.0,544.0,1622.0,9865.0,99.0,287.0,8819.0,3541.0,21824.0,0.0,1563293144127.0,-83.50261527222693,35.689078758658766,0.9894000000000001,0.9057000000000001,0.9513,5.0,182,GRSM_066,9/7/2019
8,0.01947750000000001,0.0202475,0.039360000000000006,0.0205775,0.3574525,0.14407999999999999,0.05269750000000001,66.0,44963.0,5124.0,117.0,1705.0,9869.0,43.0,389.0,8875.0,3806.0,21824.0,0.0,1562515913652.0,-83.50292962540888,35.68853140067472,0.9976,0.9205000000000001,0.0,5.0,182,GRSM_066,9/7/2019
9,0.01796500000000001,0.019092499999999984,0.04144999999999999,0.021897499999999986,0.38803250000000006,0.14878249999999998,0.05544749999999998,96.0,44953.0,5123.0,115.0,1705.0,9871.0,43.0,390.0,8873.0,3807.0,21824.0,0.0,1562515913652.0,-83.50259838013577,35.68853829141636,0.9975,0.9205000000000001,0.0,5.0,182,GRSM_066,9/7/2019
10,0.01562749999999999,0.017937499999999995,0.04078999999999999,0.022364999999999996,0.3688925,0.14696750000000003,0.05575000000000002,96.0,44939.0,5124.0,113.0,1705.0,9869.0,43.0,391.0,8869.0,3806.0,21824.0,0.0,1562515913652.0,-83.50226713475021,35.688545181247726,0.9975,0.9205000000000001,0.0,5.0,182,GRSM_066,9/7/2019
11,0.01796500000000001,0.019229999999999997,0.039470000000000005,0.021320000000000006,0.377665,0.1445475,0.05429250000000002,96.0,44921.0,5121.0,119.0,1706.0,9870.0,43.0,387.0,8865.0,3809.0,21824.0,0.0,1562515913652.0,-83.50293807251333,35.68880163423469,0.9976,0.9205000000000001,0.0,5.0,182,GRSM_066,9/7/2019
12,0.0172775,0.018680000000000002,0.039992499999999986,0.02187,0.36111,0.14221,0.053495000000000015,96.0,44904.0,5120.0,118.0,1706.0,9869.0,43.0,389.0,8860.0,3810.0,21824.0,0.0,1562515913652.0,-83.50260682612513,35.688808525044514,0.9975,0.9205000000000001,0.0,5.0,182,GRSM_066,9/7/2019
13,0.01628750000000001,0.018515000000000004,0.040872500000000006,0.021925,0.3717525,0.14771,0.055420000000000025,96.0,44886.0,5121.0,116.0,1706.0,9870.0,43.0,390.0,8856.0,3809.0,21824.0,0.0,1562515913652.0,-83.50227557962451,35.688815414944045,0.9975,0.9205000000000001,0.0,5.0,182,GRSM_066,9/7/2019
14,0.016837500000000005,0.017827499999999996,0.039580000000000004,0.021952499999999986,0.36837000000000003,0.14674749999999998,0.055584999999999996,96.0,44902.0,5118.0,122.0,1707.0,9870.0,99.0,390.0,8860.0,3812.0,21824.0,0.0,1562515913652.0,-83.5029465197302,35.68907186778077,0.9976,0.9205000000000001,0.0,5.0,182,GRSM_066,9/7/2019
15,0.017249999999999988,0.018460000000000004,0.0415875,0.02233750000000001,0.36308999999999997,0.14630749999999998,0.055804999999999993,96.0,44880.0,5118.0,120.0,1707.0,9870.0,99.0,391.0,8855.0,3812.0,21824.0,0.0,1562515913652.0,-83.50261527222693,35.689078758658766,0.9975,0.9205000000000001,0.0,5.0,182,GRSM_066,9/7/2019
0,0.03042249999999999,0.03325500000000001,0.05572250000000001,0.049479999999999996,0.262,0.188685,0.11264750000000001,96.0,45683.0,8480.0,273.0,542.0,9832.0,74.0,223.0,9687.0,1037.0,21824.0,0.0,1563299005641.0,-105.54650797704775,40.27821177795836,0.9995,0.8975000000000001,0.0,2.0,183,RMNP_047,9/7/2019
1,0.034272499999999984,0.038067500000000004,0.06364249999999999,0.057262499999999994,0.28702500000000003,0.2149475,0.12364750000000002,66.0,45650.0,8480.0,270.0,542.0,9831.0,74.0,225.0,9672.0,1038.0,21824.0,0.0,1563299005641.0,-105.5461551028801,40.27821344409672,0.9995,0.8975000000000001,0.0,2.0,183,RMNP_047,9/7/2019
2,0.027782499999999988,0.031247499999999984,0.04675750000000001,0.04884749999999999,0.17644749999999998,0.15469500000000003,0.1023075,96.0,45667.0,8480.0,273.0,542.0,9814.0,74.0,223.0,9664.0,1037.0,21824.0,0.0,1563299005641.0,-105.54651015314477,40.27848204669147,0.9995,0.8975000000000001,0.0,2.0,183,RMNP_047,9/7/2019
3,0.030450000000000005,0.03320000000000001,0.053495000000000015,0.052395000000000025,0.21159250000000002,0.18313000000000001,0.11548000000000003,96.0,45654.0,8479.0,270.0,542.0,9820.0,74.0,225.0,9665.0,1038.0,21824.0,0.0,1563299005641.0,-105.54615727757222,40.27848371284567,0.9995,0.8975000000000001,0.0,2.0,183,RMNP_047,9/7/2019
4,0.026242500000000002,0.03069749999999999,0.046674999999999994,0.04519000000000001,0.19055500000000003,0.17125,0.0992825,96.0,45651.0,8479.0,267.0,542.0,9808.0,278.0,290.0,9653.0,1038.0,21824.0,0.0,1563299005641.0,-105.54580440197023,40.278485377923786,0.9995,0.8975000000000001,0.0,2.0,183,RMNP_047,9/7/2019
5,0.030257499999999993,0.03397,0.0474725,0.0508825,0.14793,0.13398749999999998,0.09991499999999998,96.0,45600.0,8480.0,273.0,542.0,9802.0,74.0,223.0,9627.0,1037.0,21824.0,0.0,1563299005641.0,-105.54651232927124,40.27875231541182,0.9995,0.8975000000000001,0.0,1.0,183,RMNP_047,9/7/2019
6,0.027177499999999993,0.030670000000000003,0.04397999999999999,0.04425499999999999,0.15882000000000002,0.14199,0.09644999999999998,96.0,45579.0,8479.0,270.0,542.0,9812.0,74.0,225.0,9626.0,1038.0,21824.0,0.0,1563299005641.0,-105.54615945229375,40.27875398158184,0.9995,0.8975000000000001,0.0,1.0,183,RMNP_047,9/7/2019
0,0.029734999999999984,0.030835,0.05080000000000001,0.028717500000000007,0.4060725,0.17834499999999998,0.07178249999999997,96.0,44424.0,5423.0,560.0,1631.0,9860.0,57.0,285.0,8781.0,3563.0,21824.0,0.0,1563293144127.0,-83.50365971344382,35.69067948346027,0.9894000000000001,0.9057000000000001,0.9513,5.0,184,GRSM_065,9/7/2019
1,0.02901999999999999,0.030120000000000008,0.05283500000000002,0.029294999999999988,0.38597,0.17798750000000002,0.073515,96.0,44412.0,5415.0,560.0,1634.0,9857.0,57.0,286.0,8777.0,3571.0,21824.0,0.0,1563293144127.0,-83.50332845947464,35.69068637656806,0.9894000000000001,0.9057000000000001,0.9513,5.0,184,GRSM_065,9/7/2019
2,0.028249999999999997,0.03047749999999999,0.049425,0.02833250000000001,0.3888025,0.17752,0.07167249999999997,96.0,44379.0,5420.0,563.0,1632.0,9858.0,57.0,285.0,8768.0,3566.0,21824.0,0.0,1563293144127.0,-83.50366816367824,35.69094971677271,0.9894000000000001,0.9057000000000001,0.9513,5.0,184,GRSM_065,9/7/2019
3,0.02855250000000001,0.030230000000000007,0.04986499999999999,0.029267500000000002,0.37343,0.17578749999999999,0.07158999999999999,96.0,44365.0,5411.0,563.0,1636.0,9856.0,57.0,286.0,8763.0,3575.0,21824.0,0.0,1563293144127.0,-83.5033369085939,35.69095660994869,0.9894000000000001,0.9057000000000001,0.9513,5.0,184,GRSM_065,9/7/2019
